Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
248,400,0.822747019775484,0.027559525691884888,0.007481702168782552,0.0019323156259446336,0.0034620602925618488,0.001997405613418354,gini,4,5,9,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'best'}",0.8129496402877698,0.8345323741007195,0.8489208633093526,0.841726618705036,0.8057553956834532,0.8273381294964028,0.8561151079136691,0.7898550724637681,0.8188405797101449,0.8695652173913043,0.8115942028985508,0.8695652173913043,0.8260869565217391,0.8260869565217391,0.8405797101449275,0.8478260869565217,0.8405797101449275,0.8115942028985508,0.7463768115942029,0.8043478260869565,0.8188405797101449,0.7753623188405797,0.8260869565217391,0.8043478260869565,0.8115942028985508,0.8188405797101449,0.8623188405797102,0.8043478260869565,0.782608695652174,0.8478260869565217
246,400,0.822747019775484,0.027559525691884888,0.007731231053670248,0.003321384072977725,0.0032021045684814454,0.0017141377106524797,gini,4,5,8,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'best'}",0.8129496402877698,0.8345323741007195,0.8489208633093526,0.841726618705036,0.8057553956834532,0.8273381294964028,0.8561151079136691,0.7898550724637681,0.8188405797101449,0.8695652173913043,0.8115942028985508,0.8695652173913043,0.8260869565217391,0.8260869565217391,0.8405797101449275,0.8478260869565217,0.8405797101449275,0.8115942028985508,0.7463768115942029,0.8043478260869565,0.8188405797101449,0.7753623188405797,0.8260869565217391,0.8043478260869565,0.8115942028985508,0.8188405797101449,0.8623188405797102,0.8043478260869565,0.782608695652174,0.8478260869565217
1125,405,0.8227452820352414,0.021104082298959565,0.0062452872594197595,0.000822896694045961,0.0030289173126220705,0.0006571214009382771,entropy,7,3,7,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",0.8489208633093526,0.8489208633093526,0.8345323741007195,0.8345323741007195,0.8057553956834532,0.8345323741007195,0.8273381294964028,0.8115942028985508,0.8188405797101449,0.8478260869565217,0.8043478260869565,0.8695652173913043,0.8478260869565217,0.8260869565217391,0.8260869565217391,0.8478260869565217,0.7971014492753623,0.8043478260869565,0.8043478260869565,0.8333333333333334,0.782608695652174,0.8043478260869565,0.8405797101449275,0.8043478260869565,0.7971014492753623,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.8115942028985508,0.7898550724637681
1106,406,0.8227435442949987,0.028207461027208496,0.007928593953450521,0.0009118225986470573,0.0031029860178629558,0.0009766053801249766,entropy,7,1,8,best,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.8129496402877698,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8633093525179856,0.782608695652174,0.8115942028985508,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8623188405797102,0.8405797101449275,0.8115942028985508,0.7318840579710145,0.8043478260869565,0.8115942028985508,0.7898550724637681,0.8260869565217391,0.8043478260869565,0.8260869565217391,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7898550724637681,0.8405797101449275
1104,406,0.8227435442949987,0.028207461027208496,0.008264915148417155,0.0031237131359911924,0.003148969014485677,0.0011082906663909414,entropy,7,1,7,best,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.8129496402877698,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8633093525179856,0.782608695652174,0.8115942028985508,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8623188405797102,0.8405797101449275,0.8115942028985508,0.7318840579710145,0.8043478260869565,0.8115942028985508,0.7898550724637681,0.8260869565217391,0.8043478260869565,0.8260869565217391,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7898550724637681,0.8405797101449275
1108,406,0.8227435442949987,0.028207461027208496,0.008830666542053223,0.004340237971756798,0.0026157935460408527,0.0002925701384710264,entropy,7,1,9,best,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.8129496402877698,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8633093525179856,0.782608695652174,0.8115942028985508,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8623188405797102,0.8405797101449275,0.8115942028985508,0.7318840579710145,0.8043478260869565,0.8115942028985508,0.7898550724637681,0.8260869565217391,0.8043478260869565,0.8260869565217391,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7898550724637681,0.8405797101449275
315,409,0.822519375803705,0.029356758511565786,0.005769809087117513,0.0012869008540155444,0.002997144063313802,0.0007933460311678278,gini,6,2,7,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.7697841726618705,0.8489208633093526,0.8561151079136691,0.841726618705036,0.8057553956834532,0.8129496402877698,0.8345323741007195,0.8115942028985508,0.8188405797101449,0.8405797101449275,0.8260869565217391,0.8623188405797102,0.8333333333333334,0.8768115942028986,0.8405797101449275,0.8623188405797102,0.7971014492753623,0.782608695652174,0.7608695652173914,0.8115942028985508,0.8333333333333334,0.7608695652173914,0.8260869565217391,0.8043478260869565,0.7971014492753623,0.8188405797101449,0.855072463768116,0.8188405797101449,0.8115942028985508,0.855072463768116
533,410,0.8225159003232196,0.021258496302440935,0.006802995999654134,0.0012983205182424064,0.0038558244705200195,0.0021541401280788302,gini,10,4,6,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'random'}",0.8057553956834532,0.8489208633093526,0.8273381294964028,0.841726618705036,0.8129496402877698,0.8201438848920863,0.8273381294964028,0.7898550724637681,0.8188405797101449,0.8623188405797102,0.8043478260869565,0.8333333333333334,0.8333333333333334,0.8478260869565217,0.8260869565217391,0.8695652173913043,0.8188405797101449,0.8115942028985508,0.7753623188405797,0.8188405797101449,0.8115942028985508,0.7898550724637681,0.8333333333333334,0.7971014492753623,0.8115942028985508,0.8478260869565217,0.8333333333333334,0.8115942028985508,0.8043478260869565,0.8405797101449275
461,410,0.8225159003232196,0.019897563243244407,0.00979442596435547,0.0070254262445457885,0.0036236047744750977,0.0036577504205047573,gini,9,2,5,random,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.8273381294964028,0.8273381294964028,0.8201438848920863,0.8489208633093526,0.8057553956834532,0.8129496402877698,0.841726618705036,0.7971014492753623,0.8115942028985508,0.8840579710144928,0.7971014492753623,0.8623188405797102,0.8188405797101449,0.8405797101449275,0.8260869565217391,0.8478260869565217,0.8043478260869565,0.8260869565217391,0.8043478260869565,0.8115942028985508,0.8188405797101449,0.8043478260869565,0.8115942028985508,0.8188405797101449,0.8333333333333334,0.8333333333333334,0.8260869565217391,0.8043478260869565,0.7971014492753623,0.8115942028985508
1289,412,0.8225141625829769,0.022158374403092974,0.005651513735453288,0.0003667174547788042,0.002616135279337565,0.0001682956847852249,entropy,10,4,9,random,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'random'}",0.841726618705036,0.8345323741007195,0.841726618705036,0.8273381294964028,0.8057553956834532,0.8057553956834532,0.8345323741007195,0.782608695652174,0.8115942028985508,0.8623188405797102,0.8188405797101449,0.855072463768116,0.8188405797101449,0.8623188405797102,0.8405797101449275,0.8478260869565217,0.8405797101449275,0.7898550724637681,0.782608695652174,0.8333333333333334,0.7898550724637681,0.7898550724637681,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.8333333333333334,0.8333333333333334,0.8043478260869565,0.8043478260869565,0.8188405797101449
1229,412,0.8225141625829769,0.025460211277342673,0.0059925556182861325,0.0008918345075236559,0.0027811209360758464,0.0005833762343476744,entropy,9,3,9,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.841726618705036,0.8201438848920863,0.8201438848920863,0.841726618705036,0.7913669064748201,0.841726618705036,0.8345323741007195,0.782608695652174,0.8405797101449275,0.855072463768116,0.8115942028985508,0.8623188405797102,0.8115942028985508,0.7681159420289855,0.8478260869565217,0.8623188405797102,0.8115942028985508,0.8260869565217391,0.7681159420289855,0.8260869565217391,0.8333333333333334,0.7753623188405797,0.8043478260869565,0.8188405797101449,0.8260869565217391,0.8333333333333334,0.8478260869565217,0.8043478260869565,0.8260869565217391,0.8405797101449275
387,414,0.8225124248427347,0.026229656436277303,0.006586217880249023,0.0033776937539564513,0.0038335482279459637,0.0036394721938692214,gini,7,4,8,random,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'random'}",0.8345323741007195,0.8345323741007195,0.8273381294964028,0.8273381294964028,0.8057553956834532,0.8345323741007195,0.8345323741007195,0.8043478260869565,0.7898550724637681,0.855072463768116,0.855072463768116,0.8478260869565217,0.8188405797101449,0.8768115942028986,0.8115942028985508,0.8695652173913043,0.7971014492753623,0.8260869565217391,0.7681159420289855,0.8260869565217391,0.7971014492753623,0.7753623188405797,0.8043478260869565,0.8260869565217391,0.7971014492753623,0.8188405797101449,0.855072463768116,0.7898550724637681,0.8188405797101449,0.8478260869565217
366,414,0.8225124248427347,0.026222001677632178,0.007689189910888672,0.0019030781268190465,0.003074336051940918,0.0013723097866897111,gini,7,2,8,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.8345323741007195,0.8057553956834532,0.8345323741007195,0.8345323741007195,0.8115942028985508,0.8043478260869565,0.8840579710144928,0.8115942028985508,0.8623188405797102,0.8260869565217391,0.8260869565217391,0.8188405797101449,0.8623188405797102,0.8405797101449275,0.8260869565217391,0.7391304347826086,0.8043478260869565,0.8115942028985508,0.7898550724637681,0.8188405797101449,0.8043478260869565,0.8115942028985508,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.7971014492753623,0.8478260869565217
368,416,0.822510687102492,0.02662817209689413,0.0074109236399332685,0.001074801453371097,0.002880716323852539,0.0005455073067904739,gini,7,2,9,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.8057553956834532,0.8489208633093526,0.841726618705036,0.8345323741007195,0.8057553956834532,0.8345323741007195,0.8345323741007195,0.8115942028985508,0.8043478260869565,0.8840579710144928,0.8115942028985508,0.8623188405797102,0.8260869565217391,0.8260869565217391,0.8188405797101449,0.8623188405797102,0.8405797101449275,0.8260869565217391,0.7391304347826086,0.8043478260869565,0.8115942028985508,0.7898550724637681,0.8188405797101449,0.7971014492753623,0.8115942028985508,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.7971014492753623,0.8478260869565217
693,417,0.8225106871024916,0.028892600526496847,0.005776675542195638,0.00046153484064581445,0.0026524861653645835,0.00023505329146606373,gini,13,5,6,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'random'}",0.8273381294964028,0.8561151079136691,0.8489208633093526,0.8273381294964028,0.7985611510791367,0.8129496402877698,0.8345323741007195,0.7971014492753623,0.7898550724637681,0.8695652173913043,0.8188405797101449,0.855072463768116,0.8115942028985508,0.8623188405797102,0.8405797101449275,0.8695652173913043,0.7971014492753623,0.7898550724637681,0.782608695652174,0.8115942028985508,0.8115942028985508,0.7971014492753623,0.7971014492753623,0.782608695652174,0.8405797101449275,0.8405797101449275,0.8333333333333334,0.7681159420289855,0.8260869565217391,0.8768115942028986
1153,418,0.8225089493622496,0.02528751152325483,0.005799484252929687,0.001553465952097818,0.0027304728825887042,0.0003116159327277063,entropy,8,1,6,random,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.8057553956834532,0.8489208633093526,0.8489208633093526,0.8489208633093526,0.8129496402877698,0.8201438848920863,0.8273381294964028,0.7753623188405797,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.8623188405797102,0.8188405797101449,0.8695652173913043,0.8333333333333334,0.8333333333333334,0.8188405797101449,0.8333333333333334,0.7681159420289855,0.8333333333333334,0.8115942028985508,0.7681159420289855,0.8333333333333334,0.7971014492753623,0.8188405797101449,0.8115942028985508,0.8478260869565217,0.7898550724637681,0.8115942028985508,0.8478260869565217
1311,419,0.8225089493622492,0.02978088858407273,0.00626209576924642,0.0019059603135959914,0.0027312994003295898,0.00048142996643429654,entropy,11,2,5,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.8201438848920863,0.8489208633093526,0.8273381294964028,0.8776978417266187,0.8057553956834532,0.7985611510791367,0.8345323741007195,0.7971014492753623,0.8333333333333334,0.8695652173913043,0.8405797101449275,0.855072463768116,0.8405797101449275,0.8478260869565217,0.7971014492753623,0.8913043478260869,0.8260869565217391,0.7753623188405797,0.7753623188405797,0.8188405797101449,0.8115942028985508,0.7753623188405797,0.8333333333333334,0.8043478260869565,0.8115942028985508,0.8333333333333334,0.8405797101449275,0.7753623188405797,0.7898550724637681,0.8188405797101449
1002,420,0.8225072116220067,0.027043284037089978,0.0068997621536254885,0.0013887603319693623,0.0027430454889933267,0.00026890401447566924,entropy,5,1,6,best,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'best'}",0.8129496402877698,0.8345323741007195,0.8345323741007195,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8561151079136691,0.7898550724637681,0.8188405797101449,0.8695652173913043,0.8188405797101449,0.8695652173913043,0.8260869565217391,0.8115942028985508,0.8260869565217391,0.8478260869565217,0.8333333333333334,0.8115942028985508,0.7391304347826086,0.8043478260869565,0.8260869565217391,0.782608695652174,0.8333333333333334,0.8115942028985508,0.8115942028985508,0.8260869565217391,0.8623188405797102,0.8188405797101449,0.7753623188405797,0.8405797101449275
441,421,0.8225054738817641,0.0231368200043963,0.00541390577952067,0.001176622483978892,0.0026019732157389324,0.0002241427636890792,gini,8,5,5,random,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",0.8129496402877698,0.8345323741007195,0.8489208633093526,0.8633093525179856,0.8057553956834532,0.8201438848920863,0.841726618705036,0.8043478260869565,0.8115942028985508,0.855072463768116,0.8188405797101449,0.8695652173913043,0.8115942028985508,0.8260869565217391,0.8333333333333334,0.8478260869565217,0.8115942028985508,0.8260869565217391,0.7681159420289855,0.8260869565217391,0.8115942028985508,0.7681159420289855,0.8115942028985508,0.7971014492753623,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.8115942028985508,0.8188405797101449,0.855072463768116
689,422,0.822505473881764,0.02774539268572292,0.00701600710550944,0.001852010660357117,0.003239123026529948,0.001304280970288548,gini,13,4,9,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'random'}",0.7913669064748201,0.8561151079136691,0.8345323741007195,0.8273381294964028,0.841726618705036,0.8273381294964028,0.8489208633093526,0.7971014492753623,0.8260869565217391,0.8768115942028986,0.8260869565217391,0.855072463768116,0.8260869565217391,0.8478260869565217,0.8115942028985508,0.8768115942028986,0.7753623188405797,0.7753623188405797,0.7753623188405797,0.8115942028985508,0.8115942028985508,0.7971014492753623,0.8260869565217391,0.8043478260869565,0.8188405797101449,0.8333333333333334,0.8478260869565217,0.7753623188405797,0.8115942028985508,0.8405797101449275
329,423,0.8225037361415217,0.023003799181230414,0.005661336580912272,0.0027757210595598654,0.0028294881184895834,0.0014110556947853484,gini,6,3,9,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.841726618705036,0.8561151079136691,0.8345323741007195,0.8273381294964028,0.7985611510791367,0.8345323741007195,0.841726618705036,0.7753623188405797,0.8188405797101449,0.8260869565217391,0.855072463768116,0.8405797101449275,0.8188405797101449,0.8333333333333334,0.8333333333333334,0.855072463768116,0.8333333333333334,0.7971014492753623,0.7898550724637681,0.8260869565217391,0.8333333333333334,0.7681159420289855,0.8188405797101449,0.8188405797101449,0.8188405797101449,0.8333333333333334,0.7898550724637681,0.8043478260869565,0.7971014492753623,0.855072463768116
1241,424,0.8225037361415216,0.028115297594020004,0.0059659322102864586,0.001533616920880563,0.0029878536860148113,0.0015220828726469605,entropy,9,5,5,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",0.8057553956834532,0.8705035971223022,0.8489208633093526,0.8489208633093526,0.7913669064748201,0.8273381294964028,0.841726618705036,0.8043478260869565,0.8333333333333334,0.8913043478260869,0.8260869565217391,0.855072463768116,0.8043478260869565,0.8405797101449275,0.8260869565217391,0.8623188405797102,0.7898550724637681,0.7898550724637681,0.782608695652174,0.782608695652174,0.7898550724637681,0.8188405797101449,0.8115942028985508,0.7971014492753623,0.7971014492753623,0.8260869565217391,0.8405797101449275,0.7971014492753623,0.8188405797101449,0.855072463768116
621,425,0.8225037361415214,0.03041547719066913,0.006260506312052409,0.0017619395294238712,0.002604055404663086,0.00021098974168442896,gini,12,3,5,random,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'random'}",0.8273381294964028,0.8345323741007195,0.841726618705036,0.841726618705036,0.8057553956834532,0.8489208633093526,0.8345323741007195,0.7898550724637681,0.855072463768116,0.8695652173913043,0.8260869565217391,0.8405797101449275,0.8260869565217391,0.855072463768116,0.8405797101449275,0.8405797101449275,0.8260869565217391,0.7898550724637681,0.7391304347826086,0.8043478260869565,0.855072463768116,0.7608695652173914,0.7898550724637681,0.7971014492753623,0.8405797101449275,0.8188405797101449,0.8260869565217391,0.7681159420289855,0.8260869565217391,0.855072463768116
611,426,0.8224985229207938,0.027153291188232186,0.007396610577901205,0.0024999321976294456,0.0030859947204589845,0.0010287928287045637,gini,12,2,5,random,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.8201438848920863,0.8633093525179856,0.8201438848920863,0.8561151079136691,0.841726618705036,0.8201438848920863,0.8345323741007195,0.7898550724637681,0.8260869565217391,0.8695652173913043,0.8188405797101449,0.8478260869565217,0.7971014492753623,0.8623188405797102,0.8333333333333334,0.8840579710144928,0.8115942028985508,0.8115942028985508,0.7753623188405797,0.8115942028985508,0.8188405797101449,0.7681159420289855,0.8260869565217391,0.7971014492753623,0.8043478260869565,0.8188405797101449,0.8115942028985508,0.782608695652174,0.8115942028985508,0.8405797101449275
1385,427,0.8224967851805512,0.027600111148766433,0.006727735201517741,0.0011696200800490645,0.003111577033996582,0.0008163226129277017,entropy,12,4,7,random,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",0.8273381294964028,0.8633093525179856,0.8273381294964028,0.8633093525179856,0.8129496402877698,0.8129496402877698,0.8561151079136691,0.8043478260869565,0.7898550724637681,0.8695652173913043,0.8115942028985508,0.855072463768116,0.8260869565217391,0.8333333333333334,0.8333333333333334,0.8840579710144928,0.8115942028985508,0.7898550724637681,0.7608695652173914,0.8043478260869565,0.8260869565217391,0.7898550724637681,0.8115942028985508,0.8043478260869565,0.8188405797101449,0.8188405797101449,0.8478260869565217,0.7898550724637681,0.7971014492753623,0.8333333333333334
565,428,0.8224967851805511,0.03145967058667288,0.006901248296101888,0.0016522855497241326,0.0031299829483032227,0.0013292082930378396,gini,11,2,7,random,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.841726618705036,0.8705035971223022,0.8129496402877698,0.8489208633093526,0.841726618705036,0.8201438848920863,0.8273381294964028,0.7971014492753623,0.8043478260869565,0.8985507246376812,0.7971014492753623,0.8623188405797102,0.8405797101449275,0.8768115942028986,0.8478260869565217,0.8695652173913043,0.7971014492753623,0.8115942028985508,0.7681159420289855,0.8260869565217391,0.8043478260869565,0.7898550724637681,0.7971014492753623,0.7753623188405797,0.8188405797101449,0.8188405797101449,0.8188405797101449,0.8043478260869565,0.8115942028985508,0.7753623188405797
1265,429,0.8224950474403088,0.02818931782521094,0.007532517115275065,0.001160708177317159,0.003283564249674479,0.001274094093933893,entropy,10,2,7,random,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.8489208633093526,0.8489208633093526,0.841726618705036,0.8561151079136691,0.8129496402877698,0.8273381294964028,0.8345323741007195,0.7608695652173914,0.8115942028985508,0.8695652173913043,0.8188405797101449,0.8478260869565217,0.855072463768116,0.8260869565217391,0.8333333333333334,0.855072463768116,0.8333333333333334,0.8115942028985508,0.7608695652173914,0.8115942028985508,0.8333333333333334,0.7536231884057971,0.7898550724637681,0.8115942028985508,0.8115942028985508,0.8260869565217391,0.8478260869565217,0.8188405797101449,0.7971014492753623,0.8188405797101449
555,430,0.8224863587390959,0.031005304483857795,0.005826703707377116,0.0012173100225047237,0.0026066382726033527,0.0001466494117749853,gini,11,1,7,random,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.8561151079136691,0.8633093525179856,0.841726618705036,0.8561151079136691,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.7898550724637681,0.8260869565217391,0.8768115942028986,0.8115942028985508,0.8695652173913043,0.8115942028985508,0.8695652173913043,0.8333333333333334,0.8478260869565217,0.8043478260869565,0.8115942028985508,0.7608695652173914,0.8188405797101449,0.8115942028985508,0.7681159420289855,0.8188405797101449,0.7971014492753623,0.7898550724637681,0.8260869565217391,0.8115942028985508,0.7681159420289855,0.7898550724637681,0.855072463768116
1233,431,0.8222934695721682,0.023594032141422375,0.006170423825581869,0.0016141454693113734,0.0029432217280069986,0.0006248229314034089,entropy,9,4,6,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'random'}",0.8057553956834532,0.8345323741007195,0.8057553956834532,0.8345323741007195,0.7841726618705036,0.8201438848920863,0.8201438848920863,0.7971014492753623,0.8188405797101449,0.8405797101449275,0.8260869565217391,0.8623188405797102,0.8260869565217391,0.8695652173913043,0.8260869565217391,0.8695652173913043,0.8188405797101449,0.8043478260869565,0.8188405797101449,0.8188405797101449,0.8043478260869565,0.7608695652173914,0.8333333333333334,0.8115942028985508,0.7971014492753623,0.8333333333333334,0.8333333333333334,0.8188405797101449,0.8115942028985508,0.8623188405797102
269,432,0.8222847808709555,0.022381455884780417,0.006796709696451823,0.004911553784944867,0.0034726142883300783,0.0028201469625494385,gini,5,2,9,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'random'}",0.8057553956834532,0.8201438848920863,0.8345323741007195,0.8273381294964028,0.8057553956834532,0.8129496402877698,0.8345323741007195,0.7753623188405797,0.8188405797101449,0.8405797101449275,0.8188405797101449,0.8333333333333334,0.8260869565217391,0.8623188405797102,0.855072463768116,0.8623188405797102,0.8260869565217391,0.7971014492753623,0.782608695652174,0.8188405797101449,0.8333333333333334,0.782608695652174,0.8405797101449275,0.8043478260869565,0.7971014492753623,0.8188405797101449,0.8478260869565217,0.8188405797101449,0.8115942028985508,0.855072463768116
267,433,0.8222795676502276,0.023712375152281313,0.005617737770080566,0.0010589495317731288,0.0035837332407633463,0.0022672625515546873,gini,5,2,8,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.8057553956834532,0.8345323741007195,0.8345323741007195,0.8345323741007195,0.8057553956834532,0.8201438848920863,0.8273381294964028,0.782608695652174,0.8115942028985508,0.8478260869565217,0.8260869565217391,0.8695652173913043,0.8043478260869565,0.8695652173913043,0.8478260869565217,0.855072463768116,0.8405797101449275,0.7898550724637681,0.8043478260869565,0.8188405797101449,0.8188405797101449,0.782608695652174,0.8260869565217391,0.8043478260869565,0.7971014492753623,0.8405797101449275,0.8478260869565217,0.782608695652174,0.8115942028985508,0.8260869565217391
1162,434,0.8222760921697425,0.02836803443006302,0.007709519068400065,0.0009075997746291689,0.0035853942235310873,0.002482880486372486,entropy,8,2,6,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.7985611510791367,0.8273381294964028,0.8345323741007195,0.8345323741007195,0.8129496402877698,0.8201438848920863,0.8489208633093526,0.8043478260869565,0.7971014492753623,0.8913043478260869,0.7971014492753623,0.8623188405797102,0.8333333333333334,0.8478260869565217,0.8405797101449275,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.7391304347826086,0.8043478260869565,0.782608695652174,0.7898550724637681,0.8260869565217391,0.8115942028985508,0.8188405797101449,0.8333333333333334,0.8405797101449275,0.8043478260869565,0.8115942028985508,0.8478260869565217
1151,435,0.8222743544294998,0.024729860946486392,0.007319529851277669,0.002015169869185975,0.0031938076019287108,0.0010017327436352085,entropy,8,1,5,random,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.7841726618705036,0.8489208633093526,0.8273381294964028,0.8633093525179856,0.8057553956834532,0.8201438848920863,0.8345323741007195,0.7898550724637681,0.8188405797101449,0.8695652173913043,0.8405797101449275,0.855072463768116,0.8043478260869565,0.8188405797101449,0.8405797101449275,0.855072463768116,0.8260869565217391,0.8043478260869565,0.7971014492753623,0.8115942028985508,0.8115942028985508,0.7753623188405797,0.8333333333333334,0.7898550724637681,0.8043478260869565,0.8405797101449275,0.855072463768116,0.7971014492753623,0.8043478260869565,0.8405797101449275
255,436,0.8222726166892574,0.024479159204310916,0.005511617660522461,0.0018826575362592567,0.0028055667877197265,0.00047924389873080215,gini,5,1,7,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.8057553956834532,0.8489208633093526,0.8273381294964028,0.8201438848920863,0.8057553956834532,0.8345323741007195,0.8489208633093526,0.782608695652174,0.8260869565217391,0.855072463768116,0.8478260869565217,0.8043478260869565,0.8260869565217391,0.8623188405797102,0.8478260869565217,0.8623188405797102,0.7971014492753623,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8115942028985508,0.7753623188405797,0.8405797101449275,0.8188405797101449,0.782608695652174,0.8115942028985508,0.8405797101449275,0.8188405797101449,0.8115942028985508,0.8478260869565217
