Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
29,11,0.8292618079449484,0.025264163933316132,0.008252533276875813,0.0011489904425531394,0.01436942418416341,0.001963318978449378,30,{'n_neighbors': 30},0.8489208633093526,0.8633093525179856,0.8345323741007195,0.8561151079136691,0.8273381294964028,0.8057553956834532,0.8201438848920863,0.7971014492753623,0.8188405797101449,0.8913043478260869,0.8405797101449275,0.8623188405797102,0.8188405797101449,0.855072463768116,0.8333333333333334,0.855072463768116,0.8115942028985508,0.8043478260869565,0.782608695652174,0.8260869565217391,0.8333333333333334,0.7971014492753623,0.8115942028985508,0.8043478260869565,0.8333333333333334,0.8405797101449275,0.8333333333333334,0.7971014492753623,0.8043478260869565,0.8695652173913043
25,12,0.828776978417266,0.023770425234485457,0.008661405245463053,0.0024057919709435244,0.014328797658284506,0.0011989945220151122,26,{'n_neighbors': 26},0.841726618705036,0.8561151079136691,0.8489208633093526,0.8561151079136691,0.8201438848920863,0.8201438848920863,0.8201438848920863,0.8043478260869565,0.8405797101449275,0.8913043478260869,0.8478260869565217,0.8695652173913043,0.8260869565217391,0.855072463768116,0.8333333333333334,0.8623188405797102,0.8188405797101449,0.8043478260869565,0.7898550724637681,0.8260869565217391,0.8115942028985508,0.8043478260869565,0.8115942028985508,0.7971014492753623,0.8260869565217391,0.8115942028985508,0.8405797101449275,0.8043478260869565,0.8043478260869565,0.8188405797101449
17,13,0.8285336947833036,0.025463122420855955,0.007879145940144857,0.0009129237340743911,0.013344065348307291,0.0012643065227750828,18,{'n_neighbors': 18},0.841726618705036,0.8705035971223022,0.841726618705036,0.8633093525179856,0.8057553956834532,0.8273381294964028,0.8201438848920863,0.8188405797101449,0.8188405797101449,0.8913043478260869,0.8333333333333334,0.8623188405797102,0.8478260869565217,0.8695652173913043,0.8333333333333334,0.855072463768116,0.8115942028985508,0.7971014492753623,0.7971014492753623,0.8260869565217391,0.8260869565217391,0.7898550724637681,0.8188405797101449,0.782608695652174,0.8405797101449275,0.8115942028985508,0.8188405797101449,0.8115942028985508,0.8043478260869565,0.8188405797101449
16,14,0.8285319570430613,0.026084667736867666,0.00826723575592041,0.0010009054817969939,0.013494666417439778,0.0013322635184961585,17,{'n_neighbors': 17},0.841726618705036,0.8776978417266187,0.841726618705036,0.8561151079136691,0.8057553956834532,0.8273381294964028,0.8273381294964028,0.8188405797101449,0.8188405797101449,0.8913043478260869,0.8260869565217391,0.855072463768116,0.8478260869565217,0.855072463768116,0.8333333333333334,0.8478260869565217,0.8188405797101449,0.8043478260869565,0.7898550724637681,0.8333333333333334,0.8405797101449275,0.782608695652174,0.8115942028985508,0.7753623188405797,0.8333333333333334,0.8188405797101449,0.8188405797101449,0.7971014492753623,0.8043478260869565,0.855072463768116
13,15,0.8275727244291523,0.030278314628127113,0.008114250500996907,0.0011331438584258266,0.013338398933410645,0.0013861306213493138,14,{'n_neighbors': 14},0.8345323741007195,0.8776978417266187,0.841726618705036,0.841726618705036,0.8201438848920863,0.8201438848920863,0.8129496402877698,0.8043478260869565,0.8333333333333334,0.8913043478260869,0.8260869565217391,0.8623188405797102,0.8188405797101449,0.8623188405797102,0.8333333333333334,0.8840579710144928,0.8043478260869565,0.7898550724637681,0.7681159420289855,0.7971014492753623,0.8260869565217391,0.782608695652174,0.8188405797101449,0.7898550724637681,0.8188405797101449,0.8333333333333334,0.8260869565217391,0.8043478260869565,0.8188405797101449,0.8840579710144928
14,16,0.8268480867479929,0.028663289478369002,0.008310294151306153,0.0013735320626274369,0.013400117556254068,0.0014105133920313021,15,{'n_neighbors': 15},0.8201438848920863,0.8848920863309353,0.8489208633093526,0.841726618705036,0.8129496402877698,0.8129496402877698,0.8273381294964028,0.8043478260869565,0.8478260869565217,0.8913043478260869,0.8188405797101449,0.855072463768116,0.8333333333333334,0.8695652173913043,0.8333333333333334,0.8405797101449275,0.7898550724637681,0.7971014492753623,0.7753623188405797,0.8115942028985508,0.8333333333333334,0.7971014492753623,0.8188405797101449,0.7753623188405797,0.8260869565217391,0.8188405797101449,0.8260869565217391,0.8043478260869565,0.8115942028985508,0.8768115942028986
15,17,0.8241980328780454,0.028849600141400065,0.008112335205078125,0.0012715962142077822,0.01300658384958903,0.0012467387835161951,16,{'n_neighbors': 16},0.8345323741007195,0.8705035971223022,0.8489208633093526,0.841726618705036,0.8057553956834532,0.8129496402877698,0.8057553956834532,0.8188405797101449,0.8043478260869565,0.8913043478260869,0.8260869565217391,0.855072463768116,0.8260869565217391,0.8623188405797102,0.8260869565217391,0.8623188405797102,0.8115942028985508,0.7898550724637681,0.782608695652174,0.8043478260869565,0.8115942028985508,0.7753623188405797,0.8115942028985508,0.7753623188405797,0.8405797101449275,0.8188405797101449,0.8188405797101449,0.8043478260869565,0.8115942028985508,0.8768115942028986
11,18,0.8239599624648105,0.02792373298042866,0.00827039877573649,0.001076275658505997,0.013690797487894694,0.002698183965223096,12,{'n_neighbors': 12},0.8129496402877698,0.8705035971223022,0.8345323741007195,0.841726618705036,0.8273381294964028,0.8057553956834532,0.8129496402877698,0.8043478260869565,0.8333333333333334,0.8840579710144928,0.8405797101449275,0.855072463768116,0.8188405797101449,0.855072463768116,0.8333333333333334,0.8623188405797102,0.7898550724637681,0.7971014492753623,0.7608695652173914,0.8043478260869565,0.8333333333333334,0.7681159420289855,0.8260869565217391,0.7898550724637681,0.8333333333333334,0.8333333333333334,0.8260869565217391,0.7898550724637681,0.8333333333333334,0.8405797101449275
9,19,0.822995516630174,0.030182846691107212,0.01440738836924235,0.007795223857265901,0.02074877421061198,0.009203165452896993,10,{'n_neighbors': 10},0.8273381294964028,0.8489208633093526,0.841726618705036,0.841726618705036,0.8273381294964028,0.7913669064748201,0.8201438848920863,0.7971014492753623,0.8115942028985508,0.8695652173913043,0.8260869565217391,0.855072463768116,0.8115942028985508,0.8768115942028986,0.8333333333333334,0.8985507246376812,0.7898550724637681,0.7681159420289855,0.7753623188405797,0.8115942028985508,0.8260869565217391,0.7681159420289855,0.8188405797101449,0.7971014492753623,0.8188405797101449,0.8260869565217391,0.8333333333333334,0.7971014492753623,0.8260869565217391,0.855072463768116
12,20,0.8217825739408474,0.029972602995628213,0.008367776870727539,0.0013162026880342433,0.01328886349995931,0.0017170468549360766,13,{'n_neighbors': 13},0.8201438848920863,0.8705035971223022,0.841726618705036,0.8345323741007195,0.8201438848920863,0.8057553956834532,0.8273381294964028,0.8043478260869565,0.8405797101449275,0.8913043478260869,0.8188405797101449,0.8623188405797102,0.8188405797101449,0.8623188405797102,0.8115942028985508,0.8478260869565217,0.8043478260869565,0.7898550724637681,0.7463768115942029,0.8115942028985508,0.8043478260869565,0.7898550724637681,0.8115942028985508,0.782608695652174,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.782608695652174,0.8188405797101449,0.8695652173913043
